,id,name,effect,god,rarity,tribe,mana,attack,health,type,live,set,collectable
121,108,Carcass Vulture,"Confused.<br>Whenever a friendly creature dies, this creature gets +1/+1.",nature,common,"{'String': 'wild', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
122,109,Aegis Commander,"Frontline.<br>Roar: Delve a creature with frontline, and put it into your hand.",neutral,rare,"{'String': 'olympian', 'Valid': True}",5,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
123,110,Reinforcements,"Randomly pull two creatures from your deck, each with a mana cost of 2 or less, into your hand.",war,common,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
124,114,Tutankhamun,"At the end of each turn, summon a 1/1 Skeleton with soulless for every friendly creature put into your void that turn.",neutral,legendary,"{'String': 'anubian', 'Valid': True}",4,"{'Int64': 1, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
125,116,Devouring Golem,"Twin strike.<br>At the start of your turn, this creature destroys a random other friendly Atlantean to get +3/+3.",neutral,rare,"{'String': 'atlantean', 'Valid': True}",5,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
126,127,Corrupt Ceremony,"Each player moves the top two cards in their deck to their void, and draws a card.",death,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
127,15,Respected Jarl,Blitz.<br>Roar: Give a friendly damaged creature twin strike and +1 strength.,war,epic,"{'String': 'viking', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
128,100006,Larceny,Add a copy of a random card from your opponent's god to your hand. Summon a 1/1 Rogue Skulker.,deception,epic,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",god power,true,genesis,False
129,65003,Tethys,"At the start of the game, add 10 Blue Whales to both players' decks.",neutral,mythic,"{'String': '', 'Valid': False}",9,"{'Int64': 15, 'Valid': True}","{'Int64': 15, 'Valid': True}",creature,true,mythic,True
130,153,Fanatic of Khnum,Afterlife: Unlock a mana lock for both players.,death,rare,"{'String': 'anubian', 'Valid': True}",2,"{'Int64': 3, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
131,155,"Jason, Medea's Muse","Roar: Delve a legendary creature 3 times, and add them to your deck.",neutral,legendary,"{'String': 'olympian', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
132,160,Dangerous Ritual,Deal 4 damage to each god.<br>Draw a card.,death,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
133,162,Tormentor Fiend,Blitz.<br>Roar: Other friendly creatures gain leech until end of turn.,war,epic,"{'String': 'nether', 'Valid': True}",6,"{'Int64': 6, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
134,169,"Horus, The Protector","At the end of your turn, another friendly creature with the highest health becomes protected.",light,legendary,"{'String': 'anubian', 'Valid': True}",7,"{'Int64': 6, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,genesis,True
135,170,Blind Cyclops,"At the end of your turn, deal 1 damage to each other creature.",neutral,common,"{'String': 'wild', 'Valid': True}",7,"{'Int64': 7, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,genesis,True
136,805,Soul Charlatan,"Ability: Give a friendly creature without an afterlife ""Afterlife: Summon a 3/2 Experimental Outcome.""",death,common,"{'String': 'anubian', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,trial,True
137,173,Blade Trial Valkyrie,Roar: Deal 1 damage to each other creature. Add an enchanted weapon to your hand.,war,rare,"{'String': 'viking', 'Valid': True}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
138,174,Vine Armour,"After your god is attacked, deal 2 damage to the attacker and remove 1 durability from this relic.",nature,common,"{'String': '', 'Valid': False}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 4, 'Valid': True}",weapon,true,genesis,True
139,175,Endow Wings,"Give a friendly creature ward and ""At the end of your turn, add a copy of a random card from your opponent's hand.""",magic,common,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
140,806,Skull Scepter,"After a friendly creature dies, deal 1 damage to the opponent's god.",death,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': True}","{'Int64': 1, 'Valid': True}",weapon,true,trial,True
141,807,Ataraxia,Both players unlock one mana lock for each <br>3 points of health their<br>god is missing.,death,epic,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
142,178,Ancient Texts,"Pick one —<br>· Deal 2 damage, or<br>· A friendly character becomes protected.",magic,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
143,100048,Aching Disciple,Roar: Draw a card.<br>Afterlife: Shuffle this creature into your deck.,neutral,common,"{'String': '', 'Valid': False}",1,"{'Int64': 3, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,False
144,100104,Blastwave,Deal 1 damage to the two highest-health enemy creatures.,magic,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",god power,true,core,False
145,100105,Discovery,"Delve a spell from your void, and put it into your hand. Give it soulless and it costs +2 mana.",magic,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",god power,true,core,False
146,808,Undead Chimera,"After this creature attacks, deal 2 damage to each god.",death,common,"{'String': 'nether', 'Valid': True}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,trial,True
147,809,Deathwatch Curate,"At the end of your turn, if your god has 15 health or less, heal it for 3.",death,rare,"{'String': 'anubian', 'Valid': True}",5,"{'Int64': 5, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,trial,True
148,97,Glass Cannon,Blitz.<br>Roar: Summon a 3/3 Iron Anim for your opponent.,neutral,legendary,"{'String': 'atlantean', 'Valid': True}",3,"{'Int64': 7, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
149,140,Death Masque,"When a friendly creature dies, give burn +1 to a random enemy creature.",neutral,epic,"{'String': '', 'Valid': False}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
150,145,Dread Queen Persephone,"At the start of your turn, a random creature in your hand with the lowest mana cost goes to the void. Summon a random highest mana cost creature from your void.",death,legendary,"{'String': 'olympian', 'Valid': True}",6,"{'Int64': 3, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,genesis,True
151,148,Cambion Runelord,Roar: Add 1 rune to your hand for every 3 Nethers in your deck.,neutral,common,"{'String': 'nether', 'Valid': True}",7,"{'Int64': 5, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
152,149,"Tyet, Heir To The Sky","Flank. Frontline. Twin strike. Ward.<br>At the end of each turn, this creature gets ward.<br>Roar: This creature gets +2/+1 for each card in your hand.",neutral,legendary,"{'String': 'anubian', 'Valid': True}",9,"{'Int64': 6, 'Valid': True}","{'Int64': 9, 'Valid': True}",creature,true,genesis,True
153,151,The Gatekeeper,"Backline.<br>At the end of your turn, summon a random creature from your void.",neutral,legendary,"{'String': 'nether', 'Valid': True}",8,"{'Int64': 3, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,genesis,True
154,161,Apocalypse Now,Destroy all creatures.<br>Destroy all creatures again.,death,epic,"{'String': '', 'Valid': False}",7,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
155,168,Lost In The Depths,"Target a creature. Obliterate cards in your deck with the same cost as that creature, and draw a card.",magic,epic,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
156,171,Will O' Wisp,Ward.<br>Roar: Summon a Will O' Wisp.,light,common,"{'String': 'mystic', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
157,172,Wild Spellsinger,"Whenever you use your god power, add a random rune to your hand.",neutral,rare,"{'String': 'guild', 'Valid': True}",6,"{'Int64': 5, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,genesis,True
158,177,Exoscout,"After an enemy creature is summoned, deal 1 damage to it.",magic,rare,"{'String': 'atlantean', 'Valid': True}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
159,179,Trapdoor Assassin,Hidden. Flank.,deception,common,"{'String': '', 'Valid': False}",2,"{'Int64': 4, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
160,270,Jungle Scout,"Roar: Delve a Nature card, and put it into your hand.",nature,common,"{'String': 'amazon', 'Valid': True}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
161,100036,Sentient Flameblades,"Godblitz.<br>After you attack, heal your god for 5.",war,common,"{'String': '', 'Valid': False}",0,"{'Int64': 5, 'Valid': True}","{'Int64': 2, 'Valid': True}",weapon,true,genesis,False
162,100040,Rockdrake,,neutral,common,"{'String': 'dragon', 'Valid': True}",5,"{'Int64': 6, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,False
163,801,"Diones, Spectral Sceptic","Roar: If your god <br>has 15 health or less, <br>draw two cards.",death,legendary,"{'String': '', 'Valid': False}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
164,811,Hippacria's Monster,"Ward.<br>When this creature is summoned, it gains the combined strength and<br>health of each creature<br>in your void.",death,legendary,"{'String': '', 'Valid': False}",9,"{'Int64': 0, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,trial,True
165,99,"Hades, Underworld Lord","Whenever another friendly creature dies, summon a random creature with the same mana cost from your void.",death,legendary,"{'String': 'olympian', 'Valid': True}",8,"{'Int64': 5, 'Valid': True}","{'Int64': 9, 'Valid': True}",creature,true,genesis,True
166,176,Dense Fog,"All enemy characters become confused.<br>At the start of your next turn, become no longer confused.",nature,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
167,93,Hall of Mirrors,"Summon two 0/2 Mirrors with ""Frontline. Can't attack. Creatures that attack a Mirror become confused.""",deception,epic,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
168,804,Necronomics,Deal 5 damage to your god and refresh 5 mana.,death,epic,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
169,810,Cruel Overseer,"At the end of your turn, if your god has 15 health or less, summon a 1/1 Impling.",death,rare,"{'String': 'nether', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,trial,True
170,816,Recovered Knowledge,"Soulless.<br>Pull two random spells, that each cost 3 or less, from your void into your hand.",magic,epic,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
171,817,Form of Unity,Deal 2 damage to a character for each friendly creature on the board.,magic,epic,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
172,818,"Majes, Spectral Philosopher","Roar: Add a Form of Wisdom, a Form of Power, and a Form of Unity<br>to your hand.",magic,legendary,"{'String': '', 'Valid': False}",5,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,trial,True
173,819,"Archimea, Arithmancer","Ward.<br>After you cast a spell<br>that costs 3 or less,<br>refresh 1 mana.",magic,legendary,"{'String': '', 'Valid': False}",5,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
174,820,Form of Power,Deal 2 damage to an enemy creature and 1 damage to your opponent's god.,magic,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
175,821,Archvisionist,"Roar: If you are holding an Aether, add a random<br>1-mana Magic spell<br>to your hand.",magic,rare,"{'String': 'aether', 'Valid': True}",5,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,trial,True
176,822,Mana Auditor,"Roar: If you are holding<br>an Aether, remove<br>two mana locks.",magic,rare,"{'String': 'aether', 'Valid': True}",6,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,trial,True
177,823,Arcane Burst,"Deal 1 damage to a character for each spell that costs 3 or less in your void, up to a maximum of 10 damage.",magic,rare,"{'String': '', 'Valid': False}",7,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
178,146,Mistress Scythia,Roar: Destroy all cards in your deck with cost 2 or less.,nature,legendary,"{'String': 'amazon', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
179,147,"Arius, Augur Paroxysm",Roar: Destroy all other creatures and obliterate your hand.,neutral,legendary,"{'String': 'aether', 'Valid': True}",9,"{'Int64': 16, 'Valid': True}","{'Int64': 16, 'Valid': True}",creature,true,genesis,True
180,157,Furies,"Roar: Summon two Furies. If there are six or more Olympians in your void, your Furies gain +1 strength and blitz.",war,epic,"{'String': 'olympian', 'Valid': True}",7,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
181,158,Wizened Warlock,"Ward.<br>At the end of your turn, deal 1 damage to a random enemy.",neutral,epic,"{'String': 'amazon', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
182,159,Bulwark of the Sky,"Frontline.<br>Afterlife: If you're holding an Aether, deal 2 damage to each enemy creature.",neutral,epic,"{'String': 'aether', 'Valid': True}",7,"{'Int64': 6, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,genesis,True
183,186,Balance Summoner,"Roar: Set the mana cost of all anims, enchanted weapons, and runes in your hand to 1.",neutral,epic,"{'String': 'mystic', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
184,188,Rockdrake Egg,"Burn 2. Cannot attack.<br>Afterlife: If you have 6 cards or more in hand, summon a 6/5 Rockdrake.",neutral,rare,"{'String': 'dragon', 'Valid': True}",2,"{'Int64': 0, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,genesis,True
185,189,Iron Kopis,Blitz.,war,rare,"{'String': '', 'Valid': False}",5,"{'Int64': 5, 'Valid': True}","{'Int64': 2, 'Valid': True}",weapon,true,genesis,True
186,190,Ares' Eruption,Add two mana locks to both players mana gems.,nature,rare,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
187,200,Clone,Copy the lowest-cost creature in your hand.,magic,epic,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
188,1012,Starshard Bolt,Deal 4 damage to an enemy creature.,magic,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
189,100108,Blood Ritual,"Give a friendly creature +1/-1 permanently, and give it leech until the end of the turn.",death,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",god power,true,core,False
190,100109,Reanimate,"Give a friendly creature soulless then destroy it. Summon a creature from your void with mana cost of X +1 or less, and give it soulless. X is the cost of the destroyed creature.",death,common,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",god power,true,core,False
191,100110,Forage,"Remove six random cards from your void, if your void is empty, add a random nature card to your hand.",nature,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",god power,true,core,False
